,pid,ms_subclass,ms_zoning,lot_frontage,lot_area,street,alley,lot_shape,land_contour,utilities,lot_config,land_slope,neighborhood,condition_1,condition_2,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod/add,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating,heating_qc,central_air,electrical,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_type,garage_yr_blt,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,pool_qc,fence,misc_feature,misc_val,mo_sold,yr_sold,sale_type,saleprice,tot_liv_area,1.5Fin,1.5Unf,1Story,2.5Fin,2.5Unf,2Story,SFoyer,SLvl,Flat,Gable,Gambrel,Hip,Mansard,Shed,BrkCmn,BrkFace,NA,None,Stone,BrkTil,CBlock,PConc,Slab,Stone,Wood,N,Y
1423,535451050,20,RL,60.0,7200,Pave,NA,4,Lvl,3,Inside,3,1,Norm,Norm,1Fam,1Story,5,7,1951,1951,Gable,CompShg,1,MetalSd,None,0.0,3,3,CBlock,2,3,1,2,432.0,1,0.0,444.0,876.0,GasA,3,Y,5,876,0,0,876,0.0,0.0,1,0,2,1,3,5,8,1,3,Detchd,1972.0,1,2.0,576.0,3,3,3,0,0,0,0,0,0,0,0,NA,0,2,2008,1,94000,1308.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1424,907410040,60,RL,74.0,8581,Pave,NA,3,Lvl,3,Inside,3,3,Norm,Norm,1Fam,2Story,7,5,2006,2006,Gable,CompShg,3,VinylSd,None,0.0,4,3,PConc,4,4,2,1,0.0,1,0.0,851.0,851.0,GasA,5,Y,5,851,886,0,1737,0.0,0.0,2,1,3,1,4,7,8,0,0,Attchd,2006.0,2,2.0,578.0,3,3,3,0,105,0,0,0,0,0,0,NA,0,8,2006,3,203160,1737.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
1425,528482040,20,FV,85.0,10625,Pave,NA,4,Lvl,3,Inside,3,3,Norm,Norm,1Fam,1Story,7,5,2006,2007,Gable,CompShg,3,VinylSd,None,0.0,4,3,PConc,4,3,1,6,1430.0,1,0.0,222.0,1652.0,GasA,5,Y,5,1662,0,0,1662,1.0,0.0,2,0,3,1,5,8,8,1,4,Attchd,2006.0,2,3.0,711.0,3,3,3,168,120,0,0,0,0,0,0,NA,0,3,2009,1,291000,3092.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
1426,528235090,60,RL,69.05520046484602,8068,Pave,NA,3,Lvl,3,Inside,3,2,Norm,Norm,1Fam,2Story,6,5,2002,2002,Gable,CompShg,3,VinylSd,None,0.0,4,3,PConc,4,3,1,1,0.0,1,0.0,1010.0,1010.0,GasA,5,Y,5,1010,1257,0,2267,0.0,0.0,2,1,4,1,4,8,8,1,3,BuiltIn,2002.0,2,2.0,390.0,3,3,3,120,46,0,0,0,0,0,0,NA,0,12,2009,2,200000,2267.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
1427,535101110,90,RL,69.05520046484602,8917,Pave,NA,3,Lvl,3,Inside,3,1,Norm,Norm,Duplex,1Story,5,5,1967,1967,Gable,CompShg,2,Plywood,None,0.0,3,3,CBlock,3,3,1,1,0.0,1,0.0,1584.0,1584.0,GasA,3,Y,5,1584,0,0,1584,0.0,0.0,2,0,4,2,3,8,8,0,0,Detchd,1967.0,1,2.0,506.0,3,3,3,0,0,0,0,0,0,0,0,NA,0,10,2006,1,119000,1584.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1428,534450090,20,RL,50.0,5000,Pave,NA,4,Low,3,Inside,2,1,Norm,Norm,1Fam,1Story,1,3,1946,1950,Gable,CompShg,3,VinylSd,None,0.0,2,2,Slab,0,0,0,0,0.0,0,0.0,0.0,0.0,GasA,2,N,3,334,0,0,334,0.0,0.0,1,0,1,1,2,2,8,0,0,NA,1978.7077955601446,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,NA,0,1,2007,1,39300,334.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
1429,910202050,30,RM,40.0,3636,Pave,NA,4,Lvl,3,Inside,3,1,Norm,Norm,1Fam,1Story,4,4,1922,1950,Gable,CompShg,1,AsbShng,None,0.0,3,3,BrkTil,3,2,1,1,0.0,1,0.0,796.0,796.0,GasA,2,N,5,796,0,0,796,0.0,0.0,1,0,2,1,3,5,8,0,0,NA,1978.7077955601446,0,0.0,0.0,0,0,1,0,0,100,0,0,0,0,3,NA,0,1,2008,1,55000,796.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
1430,534104100,60,FV,69.05520046484602,7500,Pave,NA,4,Lvl,3,Inside,3,3,Norm,Norm,1Fam,2Story,7,5,2002,2002,Gable,CompShg,3,VinylSd,NA,99.69590931493346,4,3,PConc,4,3,1,1,0.0,1,0.0,952.0,952.0,GasA,5,Y,5,952,860,0,1812,0.0,0.0,2,1,3,1,3,7,8,1,3,Attchd,2002.0,2,2.0,469.0,3,3,3,144,112,0,0,0,0,0,0,NA,0,4,2008,1,205000,1812.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
1431,527451460,160,RM,21.0,1680,Pave,NA,4,Lvl,3,Inside,3,1,Norm,Norm,Twnhs,2Story,6,5,1972,1972,Gable,CompShg,1,HdBoard,BrkFace,504.0,3,3,CBlock,3,3,1,4,382.0,1,0.0,143.0,525.0,GasA,4,Y,5,525,567,0,1092,0.0,0.0,1,1,3,1,3,6,8,0,0,Detchd,1972.0,1,1.0,264.0,3,3,3,352,0,0,0,0,0,0,4,NA,0,10,2006,1,108000,1474.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1432,923204140,90,RL,100.0,25000,Pave,NA,4,Low,3,Inside,3,2,Norm,Norm,Duplex,1Story,5,4,1967,1967,Gable,CompShg,1,Plywood,None,0.0,3,3,CBlock,3,3,3,1,0.0,1,0.0,1632.0,1632.0,GasA,3,Y,5,1632,0,0,1632,0.0,0.0,2,0,4,2,3,8,8,0,0,Attchd,1967.0,1,2.0,576.0,3,3,2,0,0,0,0,0,0,0,0,NA,0,6,2007,1,143000,1632.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1433,909179020,75,RL,102.0,15863,Pave,NA,4,Lvl,3,Corner,3,1,Norm,Norm,1Fam,2.5Fin,7,3,1920,1970,Gable,CompShg,1,Plywood,None,0.0,3,3,BrkTil,3,3,1,6,523.0,1,0.0,301.0,824.0,GasA,5,Y,5,1687,998,397,3082,1.0,0.0,2,1,5,1,3,12,8,2,3,Basment,1970.0,3,2.0,672.0,3,3,3,136,63,0,0,0,0,0,0,NA,0,8,2009,1,197000,3605.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
1434,528480160,60,FV,65.0,8125,Pave,NA,4,Lvl,3,Inside,3,3,Norm,Norm,1Fam,2Story,7,6,2007,2007,Gable,CompShg,3,CmentBd,NA,99.69590931493346,4,3,PConc,4,3,1,1,0.0,1,0.0,813.0,813.0,GasA,5,Y,5,822,843,0,1665,0.0,0.0,2,1,3,1,4,7,8,0,0,Attchd,2007.0,2,2.0,562.0,3,3,3,0,0,0,0,0,0,0,0,NA,0,5,2008,1,205950,1665.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
1435,527359010,60,RL,90.0,11700,Pave,NA,4,Lvl,3,Inside,3,2,Norm,Norm,1Fam,2Story,6,6,1968,1968,Mansard,CompShg,1,AsphShn,BrkFace,365.0,4,3,CBlock,3,3,1,5,384.0,3,175.0,143.0,702.0,GasA,4,Y,5,1041,702,0,1743,0.0,1.0,1,2,3,1,3,7,8,1,4,Attchd,1968.0,1,2.0,539.0,3,3,3,224,0,0,0,0,0,0,0,NA,0,6,2007,1,175000,2302.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1436,533242090,60,FV,69.05520046484602,8010,Pave,Pave,3,Lvl,3,Inside,3,3,Norm,Norm,1Fam,2Story,8,5,2003,2004,Hip,CompShg,3,CmentBd,None,0.0,4,3,PConc,5,3,1,6,964.0,1,0.0,90.0,1054.0,GasA,5,Y,5,1072,976,0,2048,1.0,0.0,2,1,3,1,4,8,8,2,4,Detchd,2003.0,1,2.0,552.0,3,3,3,0,48,0,0,180,0,0,0,NA,0,8,2007,1,301000,3012.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
1437,528175060,120,RL,34.0,5001,Pave,NA,3,Lvl,3,Inside,3,3,Norm,Norm,Twnhs,1Story,7,5,2007,2008,Gable,CompShg,3,VinylSd,Stone,166.0,4,3,PConc,4,3,1,6,904.0,1,0.0,410.0,1314.0,GasA,5,Y,5,1314,0,0,1314,1.0,0.0,2,0,2,1,4,6,8,1,4,Attchd,2008.0,2,2.0,626.0,3,3,3,172,62,0,0,0,0,0,0,NA,0,7,2009,1,230000,2218.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
1438,528188040,120,RL,69.05520046484602,3136,Pave,NA,3,Lvl,3,Corner,3,3,Norm,Norm,TwnhsE,1Story,7,5,2003,2003,Gable,CompShg,3,Wd Shng,Stone,163.0,4,3,PConc,4,3,1,1,0.0,1,0.0,1405.0,1405.0,GasA,5,Y,5,1405,0,0,1405,0.0,0.0,2,0,2,1,4,6,8,1,4,Attchd,2003.0,2,2.0,478.0,3,3,3,148,36,0,0,0,0,0,0,NA,0,3,2006,1,171750,1405.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
1439,902128075,30,RM,60.0,5400,Pave,NA,4,Lvl,3,Inside,3,1,Norm,Norm,1Fam,1Story,7,6,1920,2006,Gable,CompShg,2,Stucco,None,0.0,4,3,CBlock,3,3,1,1,0.0,1,0.0,931.0,931.0,GasA,3,Y,5,1027,0,0,1027,0.0,1.0,1,0,2,1,4,5,8,1,3,NA,1978.7077955601446,0,0.0,0.0,0,0,1,0,28,0,0,0,0,0,0,NA,0,2,2008,1,120000,1027.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1440,903233220,50,RM,51.0,6120,Pave,NA,4,Lvl,3,Inside,3,1,Norm,Norm,1Fam,1.5Fin,5,7,1930,1984,Gable,CompShg,1,MetalSd,None,0.0,3,4,BrkTil,3,3,1,1,0.0,1,0.0,741.0,741.0,GasA,4,Y,5,741,583,0,1324,0.0,0.0,1,0,3,1,4,7,8,0,0,Detchd,1930.0,1,1.0,180.0,2,3,3,0,0,55,0,0,0,0,0,NA,0,2,2006,1,110000,1324.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
1441,905426200,20,RL,65.0,11479,Pave,NA,4,Lvl,3,Inside,3,1,Norm,Norm,1Fam,1Story,6,7,1950,1987,Gable,CompShg,1,Plywood,None,0.0,3,3,CBlock,3,3,1,6,104.0,3,387.0,172.0,663.0,GasA,5,Y,5,1074,0,0,1074,1.0,0.0,1,0,3,1,4,6,8,1,3,Attchd,1987.0,1,1.0,467.0,3,3,3,0,52,52,0,0,0,0,3,NA,0,6,2010,1,144500,1565.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1442,527403310,20,RL,63.0,9457,Pave,NA,4,Lvl,3,Inside,3,1,Norm,Norm,1Fam,1Story,5,6,1970,1990,Gable,CompShg,1,MetalSd,None,0.0,3,3,CBlock,3,3,1,5,566.0,1,0.0,359.0,925.0,GasA,3,Y,5,1422,0,0,1422,1.0,0.0,1,0,3,1,3,7,6,0,0,Detchd,1988.0,1,2.0,576.0,3,3,3,252,0,0,0,0,0,0,2,NA,0,9,2007,1,155000,1988.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1443,902400090,30,RM,84.0,11340,Pave,NA,4,Lvl,3,Corner,3,1,Norm,Norm,1Fam,1Story,6,5,1923,1950,Gable,CompShg,1,Wd Sdng,None,0.0,3,3,BrkTil,3,3,1,1,0.0,1,0.0,1200.0,1200.0,GasA,3,Y,4,1200,0,0,1200,0.0,0.0,1,0,4,1,3,7,8,0,0,Detchd,1923.0,1,1.0,312.0,2,2,3,0,0,228,0,0,0,0,0,NA,0,3,2006,1,125000,1200.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
1444,535382100,70,RL,60.0,7200,Pave,NA,4,Lvl,3,Corner,3,1,Artery,Norm,1Fam,2Story,7,9,1910,2008,Gable,CompShg,3,VinylSd,None,0.0,4,4,PConc,3,3,1,1,0.0,1,0.0,560.0,560.0,GasA,5,Y,5,930,760,0,1690,0.0,0.0,2,0,4,1,4,5,8,0,0,Detchd,2008.0,1,2.0,624.0,3,3,3,0,0,112,0,0,0,0,0,NA,0,8,2009,1,156500,1690.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
1445,532353180,80,RL,88.0,8471,Pave,NA,3,Lvl,3,Corner,3,1,Norm,Norm,1Fam,SLvl,6,7,1977,1995,Gable,CompShg,1,Plywood,BrkFace,46.0,3,3,CBlock,4,4,3,5,506.0,1,0.0,0.0,506.0,GasA,3,Y,5,1212,0,0,1212,1.0,0.0,1,0,3,1,3,6,8,1,3,Attchd,1978.0,1,2.0,492.0,3,3,3,292,12,0,0,0,0,0,2,NA,0,7,2006,1,151000,1718.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1446,535403210,20,RL,90.0,10454,Pave,NA,3,Lvl,3,Corner,3,1,Norm,Norm,1Fam,1Story,6,6,1957,1957,Hip,CompShg,2,Plywood,Stone,143.0,3,3,CBlock,3,3,1,3,546.0,1,0.0,559.0,1105.0,GasA,4,Y,4,1105,0,0,1105,0.0,0.0,1,0,3,1,3,5,8,0,0,Detchd,1957.0,1,1.0,308.0,3,3,3,0,0,0,0,0,0,0,0,NA,0,4,2009,1,135000,1651.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
1447,923226290,160,RM,21.0,1484,Pave,NA,4,Lvl,3,Inside,3,1,Norm,Norm,TwnhsE,2Story,4,4,1972,1972,Gable,CompShg,3,CmentBd,None,0.0,3,3,CBlock,3,3,1,3,252.0,1,0.0,294.0,546.0,GasA,3,Y,5,546,546,0,1092,0.0,0.0,1,1,3,1,3,5,8,0,0,Attchd,1972.0,1,1.0,253.0,3,2,3,0,0,0,0,0,0,0,0,NA,0,5,2006,1,79400,1344.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1448,528174050,120,RL,47.0,6904,Pave,NA,3,Lvl,3,Inside,3,3,Norm,Norm,TwnhsE,1Story,6,5,2005,2005,Gable,CompShg,3,VinylSd,Stone,240.0,4,3,PConc,4,3,3,5,836.0,1,0.0,522.0,1358.0,GasA,5,Y,5,1358,0,0,1358,0.0,0.0,2,0,2,1,4,6,8,1,4,Attchd,2005.0,2,2.0,484.0,3,3,3,192,36,0,0,0,0,0,0,NA,0,8,2009,1,213000,2194.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
1449,916475110,60,RL,85.0,14191,Pave,NA,4,Lvl,3,Inside,3,3,Norm,Norm,1Fam,2Story,8,5,2002,2002,Gable,CompShg,3,VinylSd,None,0.0,4,3,PConc,4,3,1,1,0.0,1,0.0,967.0,967.0,GasA,5,Y,5,993,915,0,1908,0.0,0.0,2,1,4,1,4,9,8,0,0,Attchd,2002.0,3,2.0,431.0,3,3,3,135,0,0,0,0,0,0,0,NA,0,4,2010,1,202900,1908.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
1450,907131120,60,RL,69.05520046484602,9531,Pave,NA,3,Lvl,3,CulDSac,3,3,Norm,Norm,1Fam,2Story,6,5,1998,1998,Gable,CompShg,3,VinylSd,None,0.0,3,3,PConc,4,3,2,6,706.0,1,0.0,88.0,794.0,GasA,5,Y,5,882,914,0,1796,1.0,0.0,2,1,3,1,3,7,8,0,0,Attchd,1998.0,2,2.0,546.0,3,3,3,0,36,0,0,0,0,0,3,NA,0,5,2007,1,211000,2502.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
1451,535456050,90,RL,113.0,8513,Pave,NA,4,Lvl,3,Corner,3,1,Artery,Norm,Duplex,1Story,5,5,1961,1961,Gable,CompShg,2,Wd Sdng,None,0.0,3,3,CBlock,3,3,3,1,0.0,1,0.0,1800.0,1800.0,GasA,3,N,5,1800,0,0,1800,0.0,0.0,2,0,6,2,3,10,8,0,0,NA,1978.7077955601446,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,NA,0,11,2008,1,130000,1800.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
1452,909251170,50,RL,51.0,6171,Pave,NA,4,Lvl,3,Inside,3,1,Norm,Norm,1Fam,1.5Fin,6,6,1925,1990,Gable,CompShg,2,Wd Shng,None,0.0,3,3,BrkTil,3,3,1,4,264.0,1,0.0,712.0,976.0,GasA,5,Y,5,1160,448,0,1608,0.0,0.0,2,1,3,1,4,7,8,1,4,Detchd,1925.0,1,1.0,216.0,2,3,3,147,16,0,0,0,0,0,3,NA,0,10,2009,1,137450,1872.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
1453,533352150,20,RL,69.05520046484602,9991,Pave,NA,3,Lvl,3,Corner,3,1,Feedr,Norm,1Fam,1Story,4,4,1976,1993,Gable,CompShg,2,Plywood,None,0.0,3,3,CBlock,3,3,1,4,1116.0,1,0.0,165.0,1281.0,GasA,5,Y,5,1620,0,0,1620,1.0,0.0,2,0,3,1,3,8,7,1,3,Attchd,1993.0,1,2.0,490.0,3,3,3,120,78,0,0,0,0,0,2,NA,0,6,2009,1,150000,2736.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1454,905480240,50,RL,60.0,9084,Pave,NA,4,Lvl,3,Inside,3,1,Artery,Norm,1Fam,1.5Fin,5,6,1941,1950,Gable,CompShg,3,VinylSd,None,0.0,3,3,CBlock,3,2,2,2,236.0,3,380.0,0.0,616.0,GasA,3,N,5,616,495,0,1111,0.0,1.0,1,0,3,1,3,5,8,0,0,Detchd,1941.0,1,1.0,200.0,3,2,3,48,0,0,0,0,0,0,0,NA,0,3,2008,2,95000,1727.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
1455,533213070,160,FV,24.0,2280,Pave,Pave,4,Lvl,3,Inside,3,3,Norm,Norm,Twnhs,2Story,7,5,1999,1999,Gable,CompShg,1,MetalSd,BrkFace,360.0,3,3,PConc,4,3,1,5,549.0,1,0.0,195.0,744.0,GasA,4,Y,5,757,744,0,1501,0.0,0.0,2,1,3,1,3,6,8,0,0,Detchd,1999.0,1,2.0,440.0,3,3,3,0,0,0,0,0,0,0,0,NA,0,8,2008,1,179400,2050.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1456,528458090,60,FV,81.0,10411,Pave,NA,4,Lvl,3,Corner,3,3,Norm,Norm,1Fam,2Story,5,5,2007,2007,Gable,CompShg,3,VinylSd,None,0.0,4,3,CBlock,4,3,0,1,0.0,1,0.0,725.0,725.0,GasA,5,Y,5,725,863,0,1588,0.0,0.0,3,0,3,1,4,8,8,0,0,Attchd,2007.0,1,2.0,561.0,3,3,3,0,0,0,0,0,0,0,0,NA,0,7,2007,3,212109,1588.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1457,535105160,20,RL,85.0,8500,Pave,NA,4,Lvl,3,Inside,3,1,Norm,Norm,1Fam,1Story,5,3,1961,1961,Hip,CompShg,1,HdBoard,BrkCmn,203.0,3,3,CBlock,3,3,1,3,600.0,1,0.0,635.0,1235.0,GasA,3,Y,5,1235,0,0,1235,0.0,0.0,1,0,2,1,3,6,8,0,0,Attchd,1961.0,1,2.0,480.0,3,3,3,0,0,0,0,0,0,0,2,NA,0,12,2006,1,98600,1835.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1458,905376090,20,RL,69.05520046484602,17541,Pave,NA,3,Lvl,3,Corner,3,1,Norm,Norm,1Fam,1Story,5,7,1948,2005,Hip,CompShg,1,Wd Sdng,None,0.0,3,4,CBlock,3,4,2,4,300.0,1,0.0,109.0,409.0,GasA,5,Y,5,1325,0,0,1325,0.0,0.0,2,0,3,1,4,6,8,1,3,Detchd,1996.0,1,2.0,576.0,3,3,3,0,42,0,0,0,0,0,0,NA,0,7,2007,1,216000,1625.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1459,528315080,60,RL,83.0,9545,Pave,NA,4,Lvl,3,Corner,3,3,Norm,Norm,1Fam,2Story,8,5,2000,2000,Gable,CompShg,3,VinylSd,BrkFace,322.0,4,3,PConc,4,3,2,6,505.0,1,0.0,655.0,1160.0,GasA,5,Y,5,1205,1029,0,2234,1.0,0.0,2,1,3,1,4,7,8,1,3,BuiltIn,2000.0,2,3.0,768.0,3,3,3,0,50,0,0,0,0,0,0,NA,0,6,2006,1,300000,2739.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1460,905109130,60,RL,80.0,14000,Pave,NA,4,Lvl,3,Inside,2,3,Norm,Norm,1Fam,2Story,7,5,1996,1997,Gable,CompShg,1,Wd Sdng,None,0.0,4,3,PConc,5,3,4,6,1201.0,1,0.0,105.0,1306.0,GasA,5,Y,5,1306,954,0,2260,1.0,0.0,2,1,3,1,4,7,8,0,0,Attchd,1996.0,2,2.0,533.0,3,3,3,296,44,0,0,0,0,0,0,NA,0,4,2010,1,328000,3461.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
1461,527402090,80,RL,70.0,10500,Pave,NA,4,Lvl,3,FR2,3,1,Norm,Norm,1Fam,SLvl,5,7,1971,2005,Gambrel,CompShg,1,AsphShn,BrkFace,82.0,3,3,CBlock,3,3,3,5,349.0,1,0.0,23.0,372.0,GasA,3,Y,5,576,533,0,1109,0.0,1.0,1,0,3,1,3,5,8,0,0,BuiltIn,1971.0,1,1.0,288.0,3,3,3,35,0,0,0,0,0,0,2,NA,0,12,2007,1,139000,1458.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1462,905202210,20,RL,87.0,13050,Pave,NA,4,Low,3,Inside,2,3,Norm,Norm,1Fam,1Story,5,6,1963,1963,Flat,Tar&Grv,2,Wd Shng,None,0.0,3,3,CBlock,4,3,3,3,104.0,5,850.0,46.0,1000.0,GasA,5,Y,5,1000,0,0,1000,1.0,0.0,1,0,1,1,3,4,8,2,3,Attchd,1993.0,1,2.0,575.0,3,3,3,238,0,148,0,0,0,0,0,NA,0,4,2006,1,164000,1954.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1463,909451130,160,RM,24.0,1782,Pave,NA,4,Lvl,3,Inside,3,2,Norm,Norm,Twnhs,2Story,6,6,1980,1980,Gable,CompShg,1,MetalSd,None,0.0,3,4,CBlock,4,3,1,6,330.0,1,0.0,186.0,516.0,GasA,4,Y,5,529,516,0,1045,0.0,0.0,1,0,2,1,3,5,8,1,3,Detchd,1980.0,1,2.0,462.0,3,3,3,180,0,0,0,0,0,0,3,NA,0,12,2007,1,123900,1375.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1464,534450180,20,RL,50.0,7207,Pave,NA,3,Lvl,3,Inside,3,1,Norm,Norm,1Fam,1Story,5,7,1958,2008,Gable,CompShg,1,Plywood,None,0.0,3,4,CBlock,3,3,4,4,696.0,1,0.0,162.0,858.0,GasA,4,Y,5,858,0,0,858,1.0,0.0,1,0,2,1,3,4,8,0,0,NA,1978.7077955601446,0,0.0,0.0,0,0,3,117,0,0,0,0,0,0,0,NA,0,2,2010,1,116500,1554.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1465,527427200,120,RH,26.0,10943,Pave,NA,2,Lvl,3,FR2,3,1,Norm,Norm,TwnhsE,1Story,6,5,1997,1998,Gable,CompShg,1,MetalSd,None,0.0,4,3,PConc,4,3,1,6,930.0,1,0.0,475.0,1405.0,GasA,5,Y,5,1337,0,0,1337,1.0,0.0,2,0,2,1,4,5,8,1,3,Attchd,1997.0,3,2.0,522.0,3,3,3,0,68,0,0,0,0,0,0,NA,0,10,2007,1,177000,2267.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
1466,903457130,190,RM,52.0,4330,Pave,Grvl,4,Lvl,3,Inside,3,1,Norm,Norm,2fmCon,1.5Fin,4,6,1958,1958,Gable,CompShg,1,MetalSd,None,0.0,3,3,BrkTil,2,3,1,3,681.0,5,127.0,0.0,808.0,GasA,3,Y,5,838,477,0,1315,1.0,0.0,2,0,3,1,3,5,8,0,0,Detchd,1958.0,2,2.0,436.0,3,3,3,0,0,0,0,0,0,0,0,NA,0,2,2007,1,99500,2123.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
1467,528221010,20,RL,102.0,11660,Pave,NA,3,Lvl,3,Inside,3,2,Norm,Norm,1Fam,1Story,6,5,2006,2006,Gable,CompShg,3,VinylSd,None,0.0,4,3,PConc,4,3,3,1,0.0,1,0.0,1326.0,1326.0,GasA,5,Y,5,1326,0,0,1326,0.0,0.0,2,0,3,1,4,6,8,0,0,Attchd,2006.0,3,2.0,427.0,3,3,3,100,0,0,0,0,0,0,0,NA,0,7,2006,3,174190,1326.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
